year,month,day,nao_index_cdas
1968,9,9,-1.029000044
1968,9,10,-0.861999989
1968,9,11,-0.805000007
1968,9,12,-1.105999947
1968,9,13,-1.473999977
1968,9,14,-1.751000047
1968,9,15,-1.641000032
1968,9,16,-1.450000048
1968,9,17,-1.651000023
1968,9,18,-1.710000038
1968,9,19,-1.475999951
1968,9,20,-1.031000018
1968,9,21,-0.782000005
1968,9,22,-0.731999993
1968,9,23,-0.816999972
1968,9,24,-0.880999982
1968,9,25,-0.777999997
1968,9,26,-0.658999979
1968,9,27,-0.465000004
1968,9,28,-0.330000013
1968,9,29,0.079000004
1968,9,30,-0.126000002
1968,10,1,-0.118000001
1968,10,2,-0.160999998
1968,10,3,-0.676999986
1968,10,4,-1.241000056
1968,10,5,-1.572999954
1968,10,6,-2.089999914
1968,10,7,-2.392999887
1968,10,8,-2.440999985
1968,10,9,-2.184000015
1968,10,10,-1.993999958
1968,10,11,-1.305999994
1968,10,12,-0.848999977
1968,10,13,-0.764999986
1968,10,14,-0.686999977
1968,10,15,-0.266000003
1968,10,16,-0.275999993
1968,10,17,-0.754999995
1968,10,18,-0.935000002
1968,10,19,-0.785000026
1968,10,20,-0.301999986
1968,10,21,-0.245000005
1968,10,22,-0.598999977
1968,10,23,-1.197999954
1968,10,24,-1.55400002
1968,10,25,-1.371000051
1968,10,26,-1.013000011
1968,10,27,-0.893000007
1968,10,28,-0.684000015
1968,10,29,-0.81400001
1968,10,30,-0.976000011
1968,10,31,-1.17900002
1968,11,1,-1.286000013
1968,11,2,-1.177999973
1968,11,3,-1.131000042
1968,11,4,-1.19599998
1968,11,5,-1.312999964
1968,11,6,-1.383000016
1968,11,7,-1.29400003
1968,11,8,-1.192999959
1968,11,9,-1.008999944
1968,11,10,-0.967999995
1968,11,11,-0.91900003
1968,11,12,-1.016000032
1968,11,13,-1.07099998
1968,11,14,-0.833999991
1968,11,15,-0.579999983
1968,11,16,-0.574000001
1968,11,17,-0.463999987
1968,11,18,-0.400000006
1968,11,19,-0.497000009
1968,11,20,-0.303000003
1968,11,21,0.35800001
1968,11,22,0.768999994
1968,11,23,0.623000026
1968,11,24,0.352999985
1968,11,25,0.005
1968,11,26,-0.061000001
1968,11,27,0.090000004
1968,11,28,0.035
1968,11,29,-0.282000005
1968,11,30,-0.456999987
1968,12,1,-0.211999997
1968,12,2,-0.194000006
1968,12,3,-0.416999996
1968,12,4,-0.787
1968,12,5,-1.215000033
1968,12,6,-1.697000027
1968,12,7,-1.43599999
1968,12,8,-1.031999946
1968,12,9,-0.808000028
1968,12,10,-0.700999975
1968,12,11,-0.381000012
1968,12,12,-0.079000004
1968,12,13,0.017999999
1968,12,14,-0.118000001
1968,12,15,-0.236000001
1968,12,16,-0.476999998
1968,12,17,-0.731999993
1968,12,18,-0.796000004
1968,12,19,-0.483999997
1968,12,20,-0.103
1968,12,21,-0.195999995
1968,12,22,-0.079999998
1968,12,23,-0.074000001
1968,12,24,-0.169
1968,12,25,-0.347000003
1968,12,26,-0.869000018
1968,12,27,-1.113999963
1968,12,28,-1.095000029
1968,12,29,-1.194000006
1968,12,30,-0.88499999
1968,12,31,-0.526000023
1969,1,1,-0.421999991
1969,1,2,-0.462000012
1969,1,3,-0.596000016
1969,1,4,-0.922999978
1969,1,5,-1.095999956
1969,1,6,-0.907999992
1969,1,7,-0.961000025
1969,1,8,-1.302000046
1969,1,9,-1.409999967
1969,1,10,-1.292999983
1969,1,11,-1.052000046
1969,1,12,-0.748000026
1969,1,13,-0.526000023
1969,1,14,-0.432000011
1969,1,15,-0.39199999
1969,1,16,-0.407999992
1969,1,17,-0.280000001
1969,1,18,-0.287999988
1969,1,19,-0.188999996
1969,1,20,-0.257999986
1969,1,21,-0.465999991
1969,1,22,-0.389999986
1969,1,23,-0.296999991
1969,1,24,-0.171000004
1969,1,25,-0.017000001
1969,1,26,-0.021
1969,1,27,-0.204999998
1969,1,28,-0.254999995
1969,1,29,-0.086999997
1969,1,30,-0.024
1969,1,31,-0.027000001
1969,2,1,-0.243000001
1969,2,2,-0.289999992
1969,2,3,-0.159999996
1969,2,4,-0.240999997
1969,2,5,-0.598999977
1969,2,6,-0.677999973
1969,2,7,-0.523999989
1969,2,8,-0.180000007
1969,2,9,0.044
1969,2,10,0.172000006
1969,2,11,-0.022
1969,2,12,-0.505999982
1969,2,13,-0.611999989
1969,2,14,-0.550999999
1969,2,15,-0.65200001
1969,2,16,-0.97299999
1969,2,17,-1.075000048
1969,2,18,-1.014999986
1969,2,19,-1.085999966
1969,2,20,-1.128999949
1969,2,21,-0.944000006
1969,2,22,-0.790000021
1969,2,23,-0.685000002
1969,2,24,-0.680999994
1969,2,25,-0.782999992
1969,2,26,-0.808000028
1969,2,27,-0.828000009
1969,2,28,-0.694000006
1969,3,1,-0.595000029
1969,3,2,-0.460999995
1969,3,3,-0.601000011
1969,3,4,-0.703999996
1969,3,5,-0.783999979
1969,3,6,-1.04400003
1969,3,7,-1.238999963
1969,3,8,-1.218999982
1969,3,9,-1.409000039
1969,3,10,-1.373000026
1969,3,11,-1.33099997
1969,3,12,-1.26699996
1969,3,13,-1.001000047
1969,3,14,-0.731999993
1969,3,15,-0.479999989
1969,3,16,-0.349000007
1969,3,17,-0.165000007
1969,3,18,-0.191
1969,3,19,-0.361000001
1969,3,20,-0.495000005
1969,3,21,-0.477999985
1969,3,22,-0.409999996
1969,3,23,-0.460000008
1969,3,24,-0.469999999
1969,3,25,-0.335999995
1969,3,26,-0.226999998
1969,3,27,-0.061000001
1969,3,28,0.184
1969,3,29,0.500999987
1969,3,30,0.477999985
1969,3,31,0.388999999
1969,4,1,0.48300001
1969,4,2,0.533999979
1969,4,3,0.674000025
1969,4,4,0.437999994
1969,4,5,0.011
1969,4,6,-0.057999998
1969,4,7,0.363000005
1969,4,8,0.871999979
1969,4,9,1.241999984
1969,4,10,1.684000015
1969,4,11,1.886000037
1969,4,12,1.868000031
1969,4,13,1.937000036
1969,4,14,1.629999995
1969,4,15,1.080000043
1969,4,16,0.777999997
1969,4,17,0.660000026
1969,4,18,0.763000011
1969,4,19,0.555000007
1969,4,20,0.238999993
1969,4,21,0.150000006
1969,4,22,-0.005
1969,4,23,0.032000002
1969,4,24,0.108999997
1969,4,25,0.180000007
1969,4,26,-0.109999999
1969,4,27,-0.066
1969,4,28,-0.064999998
1969,4,29,-0.381999999
1969,4,30,-0.683000028
1969,5,1,-0.875999987
1969,5,2,-0.848999977
1969,5,3,-0.842999995
1969,5,4,-0.699999988
1969,5,5,-0.680999994
1969,5,6,-0.65200001
1969,5,7,-0.660000026
1969,5,8,-0.629000008
1969,5,9,-0.518999994
1969,5,10,-0.38499999
1969,5,11,-0.219999999
1969,5,12,0.216999993
1969,5,13,0.358999997
1969,5,14,0.486000001
1969,5,15,0.397000015
1969,5,16,0.479999989
1969,5,17,0.518000007
1969,5,18,0.623000026
1969,5,19,0.970000029
1969,5,20,0.957000017
1969,5,21,0.898999989
1969,5,22,1.208999991
1969,5,23,1.371000051
1969,5,24,1.300999999
1969,5,25,1.241000056
1969,5,26,0.934000015
1969,5,27,0.754000008
1969,5,28,0.578000009
1969,5,29,0.499000013
1969,5,30,0.324000001
1969,5,31,0.112000003
1969,6,1,-0.071000002
1969,6,2,0.021
1969,6,3,0.016000001
1969,6,4,0.254999995
1969,6,5,0.314999998
1969,6,6,0.282999992
1969,6,7,0.351000011
1969,6,8,0.352999985
1969,6,9,0.27700001
1969,6,10,-0.032000002
1969,6,11,-0.319000006
1969,6,12,-0.219999999
1969,6,13,-0.061999999
1969,6,14,0.266000003
1969,6,15,0.532000005
1969,6,16,0.666999996
1969,6,17,0.565999985
1969,6,18,0.386000007
1969,6,19,0.018999999
1969,6,20,-0.252999991
1969,6,21,-0.261999995
1969,6,22,0.056000002
1969,6,23,0.411000013
1969,6,24,0.395999998
1969,6,25,0.25
1969,6,26,0.316000015
1969,6,27,0.495000005
1969,6,28,0.65200001
1969,6,29,0.825999975
1969,6,30,1.062000036
1969,7,1,1.17900002
1969,7,2,1.098999977
1969,7,3,0.848999977
1969,7,4,0.449000001
1969,7,5,0.326999992
1969,7,6,0.179000005
1969,7,7,0.090999998
1969,7,8,0.156000003
1969,7,9,0.377000004
1969,7,10,0.611999989
1969,7,11,0.423000008
1969,7,12,0.245000005
1969,7,13,-0.006
1969,7,14,0.013
1969,7,15,0.193000004
1969,7,16,0.638999999
1969,7,17,0.910000026
1969,7,18,0.981999993
1969,7,19,0.84799999
1969,7,20,0.639999986
1969,7,21,0.666000009
1969,7,22,0.703999996
1969,7,23,0.675999999
1969,7,24,0.474000007
1969,7,25,-0.063000001
1969,7,26,-0.342000008
1969,7,27,-0.423999995
1969,7,28,-0.259000003
1969,7,29,-0.228
1969,7,30,-0.202999994
1969,7,31,-0.152999997
1969,8,1,-0.272000015
1969,8,2,-0.671000004
1969,8,3,-1.026000023
1969,8,4,-0.889999986
1969,8,5,-0.874000013
1969,8,6,-0.727999985
1969,8,7,-0.685000002
1969,8,8,-0.779999971
1969,8,9,-0.782999992
1969,8,10,-0.660000026
1969,8,11,-0.514999986
1969,8,12,-0.361000001
1969,8,13,-0.328999996
1969,8,14,-0.713999987
1969,8,15,-0.967999995
1969,8,16,-1.246999979
1969,8,17,-1.019000053
1969,8,18,-0.995000005
1969,8,19,-1.074000001
1969,8,20,-1.462000012
1969,8,21,-1.590000033
1969,8,22,-1.031999946
1969,8,23,-0.354999989
1969,8,24,0.158000007
1969,8,25,-0.372999996
1969,8,26,-0.869000018
1969,8,27,-1.072999954
1969,8,28,-0.566999972
1969,8,29,-0.107000001
1969,8,30,-0.003
1969,8,31,0.156000003
1969,9,1,0.279000014
1969,9,2,0.213
1969,9,3,0.209000006
1969,9,4,0.335000008
1969,9,5,0.277999997
1969,9,6,0.312000006
1969,9,7,0.442000002
1969,9,8,0.736000001
1969,9,9,0.906000018
1969,9,10,0.538999975
1969,9,11,0.56400001
1969,9,12,1.080000043
1969,9,13,1.195000052
1969,9,14,0.977999985
1969,9,15,0.874000013
1969,9,16,0.865999997
1969,9,17,0.842999995
1969,9,18,1.011000037
1969,9,19,1.248999953
1969,9,20,1.45599997
1969,9,21,1.595000029
1969,9,22,1.871999979
1969,9,23,1.917999983
1969,9,24,1.748000026
1969,9,25,1.595999956
1969,9,26,1.199000001
1969,9,27,0.847000003
1969,9,28,0.72299999
1969,9,29,0.582000017
1969,9,30,0.439999998
1969,10,1,0.296000004
1969,10,2,0.164000005
1969,10,3,0.109999999
1969,10,4,-0.195999995
1969,10,5,0.093999997
1969,10,6,0.39199999
1969,10,7,0.398000002
1969,10,8,0.231000006
1969,10,9,0.083999999
1969,10,10,-0.263000011
1969,10,11,-0.432000011
1969,10,12,-0.451999992
1969,10,13,-0.294
1969,10,14,-0.125
1969,10,15,0.326000005
1969,10,16,0.991999984
1969,10,17,1.065000057
1969,10,18,1.121999979
1969,10,19,1.136999965
1969,10,20,1.031000018
1969,10,21,0.651000023
1969,10,22,0.412
1969,10,23,0.66900003
1969,10,24,0.866999984
1969,10,25,1.536000013
1969,10,26,0.989000022
1969,10,27,0.819000006
1969,10,28,0.963
1969,10,29,0.94599998
1969,10,30,0.609000027
1969,10,31,0.219999999
1969,11,1,0.041000001
1969,11,2,0.229000002
1969,11,3,0.63499999
1969,11,4,0.768999994
1969,11,5,0.418000013
1969,11,6,0.074000001
1969,11,7,0.094999999
1969,11,8,-0.085000001
1969,11,9,-0.303000003
1969,11,10,-0.699000001
1969,11,11,-0.936999977
1969,11,12,-0.967999995
1969,11,13,-0.949000001
1969,11,14,-0.896000028
1969,11,15,-0.958999991
1969,11,16,-0.740999997
1969,11,17,-0.147
1969,11,18,-0.097999997
1969,11,19,-0.144999996
1969,11,20,-0.372999996
1969,11,21,-0.64200002
1969,11,22,-0.908999979
1969,11,23,-0.950999975
1969,11,24,-0.893999994
1969,11,25,-0.810000002
1969,11,26,-0.619000018
1969,11,27,-0.448000014
1969,11,28,-0.449999988
1969,11,29,-0.264999986
1969,11,30,-0.068999998
1969,12,1,-0.063000001
1969,12,2,0.090000004
1969,12,3,0.282000005
1969,12,4,0.500999987
1969,12,5,0.40200001
1969,12,6,0.248999998
1969,12,7,0.25
1969,12,8,0.569999993
1969,12,9,1.034999967
1969,12,10,1.25999999
1969,12,11,1.197999954
1969,12,12,0.584999979
1969,12,13,0.25
1969,12,14,0.331999987
1969,12,15,0.02
1969,12,16,-0.232999995
1969,12,17,-0.326999992
1969,12,18,-0.340000004
1969,12,19,-0.419999987
1969,12,20,-0.488999993
1969,12,21,-0.397000015
1969,12,22,-0.286000013
1969,12,23,-0.134000003
1969,12,24,0.078000002
1969,12,25,0.054000001
1969,12,26,-0.148000002
1969,12,27,-0.305000007
1969,12,28,-0.670000017
1969,12,29,-1.246999979
1969,12,30,-1.745000005
1969,12,31,-1.911000013
1970,1,1,-2.023999929
1970,1,2,-1.993000031
1970,1,3,-2.013000011
1970,1,4,-1.735999942
1970,1,5,-1.444000006
1970,1,6,-1.284000039
1970,1,7,-1.332999945
1970,1,8,-1.113000035
1970,1,9,-0.773999989
1970,1,10,-0.754000008
1970,1,11,-0.792999983
1970,1,12,-0.776000023
1970,1,13,-0.879999995
1970,1,14,-0.958999991
1970,1,15,-1.169999957
1970,1,16,-1.108999968
1970,1,17,-1.144000053
1970,1,18,-1.143000007
1970,1,19,-0.870999992
1970,1,20,-0.448000014
1970,1,21,0.086000003
1970,1,22,0.39199999
1970,1,23,0.488999993
1970,1,24,0.421000004
1970,1,25,0.273000002
1970,1,26,0.218999997
1970,1,27,-0.046999998
1970,1,28,-0.317999989
1970,1,29,-0.425000012
1970,1,30,-0.35800001
1970,1,31,-0.144999996
1970,2,1,0.197999999
1970,2,2,0.052999999
1970,2,3,-0.252999991
1970,2,4,-0.31099999
1970,2,5,0.018999999
1970,2,6,0.564999998
1970,2,7,0.783999979
1970,2,8,0.513999999
1970,2,9,0.395999998
1970,2,10,0.477999985
1970,2,11,0.476000011
1970,2,12,0.331
1970,2,13,0.240999997
1970,2,14,0.34799999
1970,2,15,0.537999988
1970,2,16,0.834999979
1970,2,17,1.006000042
1970,2,18,1.243000031
1970,2,19,1.151000023
1970,2,20,1.128999949
1970,2,21,1.228999972
1970,2,22,1.197999954
1970,2,23,1.116999984
1970,2,24,0.65200001
1970,2,25,0.26699999
1970,2,26,0.430000007
1970,2,27,0.330000013
1970,2,28,0.163000003
1970,3,1,-0.025
1970,3,2,-0.166999996
1970,3,3,-0.252000004
1970,3,4,-0.418000013
1970,3,5,-0.512000024
1970,3,6,-0.505999982
1970,3,7,-0.538999975
1970,3,8,-0.788999975
1970,3,9,-0.938000023
1970,3,10,-0.861000001
1970,3,11,-0.751999974
1970,3,12,-0.505999982
1970,3,13,-0.375999987
1970,3,14,-0.159999996
1970,3,15,-0.004
1970,3,16,0.254000008
1970,3,17,0.303000003
1970,3,18,0.140000001
1970,3,19,0.291000009
1970,3,20,0.425999999
1970,3,21,0.323000014
1970,3,22,0.119999997
1970,3,23,0.001
1970,3,24,-0.006
1970,3,25,-0.034000002
1970,3,26,-0.405999988
1970,3,27,-0.699999988
1970,3,28,-0.740999997
1970,3,29,-0.864000022
1970,3,30,-1.018000007
1970,3,31,-0.921000004
1970,4,1,-0.74000001
1970,4,2,-0.685000002
1970,4,3,-0.672999978
1970,4,4,-0.57099998
1970,4,5,-0.797999978
1970,4,6,-0.870999992
1970,4,7,-0.651000023
1970,4,8,-0.792999983
1970,4,9,-1.006999969
1970,4,10,-1.169999957
1970,4,11,-1.412999988
1970,4,12,-1.677999973
1970,4,13,-1.677999973
1970,4,14,-1.35800004
1970,4,15,-1.001000047
1970,4,16,-0.638000011
1970,4,17,0.057
1970,4,18,0.405999988
1970,4,19,0.111000001
1970,4,20,-0.423999995
1970,4,21,-0.458000004
1970,4,22,-0.374000013
1970,4,23,-0.224000007
1970,4,24,-0.039000001
1970,4,25,-0.120999999
1970,4,26,-0.418000013
1970,4,27,-0.555999994
1970,4,28,-0.640999973
1970,4,29,-0.479000002
1970,4,30,0.028000001
1970,5,1,0.887000024
1970,5,2,1.577999949
1970,5,3,1.851999998
1970,5,4,1.906000018
1970,5,5,1.626000047
1970,5,6,1.008000016
1970,5,7,0.663999975
1970,5,8,0.059999999
1970,5,9,-0.513000011
1970,5,10,-0.749000013
1970,5,11,-0.964999974
1970,5,12,-0.700999975
1970,5,13,-0.291000009
1970,5,14,-0.018999999
1970,5,15,0.131999999
1970,5,16,0.218999997
1970,5,17,0.469999999
1970,5,18,0.740999997
1970,5,19,0.890999973
1970,5,20,0.503000021
1970,5,21,0.360000014
1970,5,22,0.512000024
1970,5,23,0.470999986
1970,5,24,0.455000013
1970,5,25,0.564999998
1970,5,26,0.663999975
1970,5,27,1.021999955
1970,5,28,1.103999972
1970,5,29,1.090000033
1970,5,30,1.157999992
1970,5,31,1.383999944
1970,6,1,1.427000046
1970,6,2,1.406999946
1970,6,3,1.282999992
1970,6,4,0.990999997
1970,6,5,0.652999997
1970,6,6,0.519999981
1970,6,7,0.79400003
1970,6,8,1.113000035
1970,6,9,1.351999998
1970,6,10,0.985000014
1970,6,11,0.441000015
1970,6,12,-0.085000001
1970,6,13,-0.109999999
1970,6,14,0.477999985
1970,6,15,1.003000021
1970,6,16,1.037999988
1970,6,17,0.938000023
1970,6,18,0.677999973
1970,6,19,0.730000019
1970,6,20,0.671000004
1970,6,21,0.986000001
1970,6,22,1.08099997
1970,6,23,0.95599997
1970,6,24,0.762000024
1970,6,25,0.722000003
1970,6,26,0.632000029
1970,6,27,0.754999995
1970,6,28,0.555999994
1970,6,29,0.404000014
1970,6,30,0.349000007
1970,7,1,0.142000005
1970,7,2,0.377999991
1970,7,3,0.797999978
1970,7,4,0.986999989
1970,7,5,0.954999983
1970,7,6,0.615999997
1970,7,7,0.418000013
1970,7,8,0.52700001
1970,7,9,0.490999997
1970,7,10,0.425999999
1970,7,11,0.206
1970,7,12,-0.151999995
1970,7,13,-0.551999986
1970,7,14,-0.898000002
1970,7,15,-0.598999977
1970,7,16,0.112999998
1970,7,17,0.537
1970,7,18,0.558000028
1970,7,19,0.131999999
1970,7,20,-0.131999999
1970,7,21,-0.596000016
1970,7,22,-1.116999984
1970,7,23,-1.613000035
1970,7,24,-1.572000027
1970,7,25,-1.050999999
1970,7,26,-0.287
1970,7,27,0.307999998
1970,7,28,0.569000006
1970,7,29,0.560000002
1970,7,30,0.518999994
1970,7,31,0.808000028
1970,8,1,0.860000014
1970,8,2,0.897000015
1970,8,3,1.01699996
1970,8,4,0.66900003
1970,8,5,0.75
1970,8,6,0.773999989
1970,8,7,0.69599998
1970,8,8,0.688000023
1970,8,9,0.469999999
1970,8,10,0.096000001
1970,8,11,-0.164000005
1970,8,12,-0.263999999
1970,8,13,0.182999998
1970,8,14,0.606999993
1970,8,15,0.731999993
1970,8,16,0.730000019
1970,8,17,0.458999991
1970,8,18,-0.089000002
1970,8,19,-0.234999999
1970,8,20,-0.35800001
1970,8,21,-0.866999984
1970,8,22,-1.470999956
1970,8,23,-1.690000057
1970,8,24,-1.521000028
1970,8,25,-1.16900003
1970,8,26,-0.532999992
1970,8,27,0.007
1970,8,28,0.25
1970,8,29,0.159999996
1970,8,30,0.239999995
1970,8,31,0.147
1970,9,1,-0.02
1970,9,2,0.021
1970,9,3,0.300000012
1970,9,4,0.209999993
1970,9,5,-0.213
1970,9,6,-0.542999983
1970,9,7,-0.430000007
1970,9,8,-0.326999992
1970,9,9,-0.349000007
1970,9,10,0.018999999
1970,9,11,0.232999995
1970,9,12,0.477999985
1970,9,13,0.606000006
1970,9,14,0.568000019
1970,9,15,0.430000007
1970,9,16,0.151999995
1970,9,17,0.129999995
1970,9,18,0.147
1970,9,19,0.193000004
1970,9,20,0.145999998
1970,9,21,-0.368000001
1970,9,22,-0.748000026
1970,9,23,-0.623000026
1970,9,24,-0.813000023
1970,9,25,-1.047999978
1970,9,26,-0.995000005
1970,9,27,-0.463
1970,9,28,0.107000001
1970,9,29,0.783999979
1970,9,30,1.07099998
1970,10,1,1.06400001
1970,10,2,0.333999991
1970,10,3,0.055
1970,10,4,-0.134000003
1970,10,5,-0.537
1970,10,6,-0.588
1970,10,7,-0.207000002
1970,10,8,0.531000018
1970,10,9,0.83099997
1970,10,10,0.559000015
1970,10,11,0.312999994
1970,10,12,0.041999999
1970,10,13,-0.035
1970,10,14,0.254000008
1970,10,15,0.574999988
1970,10,16,0.745000005
1970,10,17,0.69599998
1970,10,18,0.041000001
1970,10,19,-0.819000006
1970,10,20,-0.754000008
1970,10,21,-0.486999989
1970,10,22,-0.206
1970,10,23,-0.340000004
1970,10,24,-0.704999983
1970,10,25,-1.238999963
1970,10,26,-1.93599999
1970,10,27,-2.288000107
1970,10,28,-2.177000046
1970,10,29,-1.761999965
1970,10,30,-1.526000023
1970,10,31,-1.343999982
1970,11,1,-1.111999989
1970,11,2,-0.882000029
1970,11,3,-0.381000012
1970,11,4,-0.041999999
1970,11,5,-0.156000003
1970,11,6,-0.050000001
1970,11,7,0.419
1970,11,8,0.558000028
1970,11,9,0.455000013
1970,11,10,0.303000003
1970,11,11,-0.014
1970,11,12,-0.048999999
1970,11,13,-0.123999998
1970,11,14,-0.184
1970,11,15,-0.180999994
1970,11,16,-0.025
1970,11,17,0.029999999
1970,11,18,-0.035
1970,11,19,-0.226999998
1970,11,20,-0.545000017
1970,11,21,-1.090999961
1970,11,22,-1.243999958
1970,11,23,-1.351999998
1970,11,24,-1.496000051
1970,11,25,-1.34800005
1970,11,26,-1.162999988
1970,11,27,-0.727999985
1970,11,28,-0.181999996
1970,11,29,-0.125
1970,11,30,0.119999997
1970,12,1,0.917999983
1970,12,2,1.04400003
1970,12,3,0.911000013
1970,12,4,0.856999993
1970,12,5,0.81400001
1970,12,6,0.486000001
1970,12,7,0.298000008
1970,12,8,0.231999993
1970,12,9,-0.01
1970,12,10,-0.138999999
1970,12,11,-0.209999993
1970,12,12,-0.158000007
1970,12,13,-0.312000006
1970,12,14,-0.463999987
1970,12,15,-0.395999998
1970,12,16,-0.151999995
1970,12,17,0.097999997
1970,12,18,0.123999998
1970,12,19,0.050999999
1970,12,20,-0.162
1970,12,21,-0.764999986
1970,12,22,-1.383999944
1970,12,23,-1.804999948
1970,12,24,-2.176000118
1970,12,25,-2.434000015
1970,12,26,-2.282999992
1970,12,27,-2.163000107
1970,12,28,-2.065999985
1970,12,29,-2.045000076
1970,12,30,-1.960000038
1970,12,31,-1.730999947
1971,1,1,-1.891000032
1971,1,2,-1.794999957
1971,1,3,-1.875
1971,1,4,-1.76699996
1971,1,5,-1.662999988
1971,1,6,-1.411999941
1971,1,7,-1.021000028
1971,1,8,-0.813000023
1971,1,9,-0.700999975
1971,1,10,-0.352999985
1971,1,11,-0.43599999
1971,1,12,-0.275000006
1971,1,13,-0.101000004
1971,1,14,-0.240999997
1971,1,15,-0.25
1971,1,16,-0.384000003
1971,1,17,-0.717999995
1971,1,18,-0.674000025
1971,1,19,-0.428000003
1971,1,20,-0.184
1971,1,21,-0.303000003
1971,1,22,-0.407000005
1971,1,23,-0.474000007
1971,1,24,-0.397000015
1971,1,25,-0.149000004
1971,1,26,-0.094999999
1971,1,27,-0.150999993
1971,1,28,-0.499000013
1971,1,29,-0.416999996
1971,1,30,-0.155000001
1971,1,31,-0.057999998
1971,2,1,0.104000002
1971,2,2,0.149000004
1971,2,3,0.174999997
1971,2,4,-0.26699999
1971,2,5,-0.612999976
1971,2,6,-0.504999995
1971,2,7,-0.077
1971,2,8,0.439999998
1971,2,9,0.691999972
1971,2,10,1.02699995
1971,2,11,1.404999971
1971,2,12,1.644000053
1971,2,13,1.379999995
1971,2,14,1.120000005
1971,2,15,0.824999988
1971,2,16,0.703999996
1971,2,17,0.637000024
1971,2,18,0.582000017
1971,2,19,0.458999991
1971,2,20,0.493999988
1971,2,21,0.514999986
1971,2,22,0.354000002
1971,2,23,0.066
1971,2,24,-0.100000001
1971,2,25,-0.046
1971,2,26,-0.045000002
1971,2,27,-0.046
1971,2,28,0.015
1971,3,1,0.077
1971,3,2,0.041000001
1971,3,3,-0.230000004
1971,3,4,-0.630999982
1971,3,5,-0.825999975
1971,3,6,-0.958999991
1971,3,7,-1.06400001
1971,3,8,-1.217000008
1971,3,9,-0.986999989
1971,3,10,-0.614000022
1971,3,11,-0.43900001
1971,3,12,-0.382999986
1971,3,13,-0.465000004
1971,3,14,-0.593999982
1971,3,15,-0.579999983
1971,3,16,-0.460999995
1971,3,17,-0.312999994
1971,3,18,-0.316000015
1971,3,19,-0.305000007
1971,3,20,-0.261000007
1971,3,21,-0.159999996
1971,3,22,-0.112000003
1971,3,23,0.129999995
1971,3,24,0.143000007
1971,3,25,0.307000011
1971,3,26,0.575999975
1971,3,27,0.899999976
1971,3,28,0.996999979
1971,3,29,0.805999994
1971,3,30,0.851000011
1971,3,31,0.726000011
1971,4,1,0.456999987
1971,4,2,0.465999991
1971,4,3,0.647000015
1971,4,4,0.430000007
1971,4,5,0.513000011
1971,4,6,0.915000021
1971,4,7,1.075000048
1971,4,8,1.143000007
1971,4,9,1.253000021
1971,4,10,1.42900002
1971,4,11,1.103999972
1971,4,12,0.728999972
1971,4,13,0.691999972
1971,4,14,0.717999995
1971,4,15,0.221000001
1971,4,16,-0.307999998
1971,4,17,-0.592000008
1971,4,18,-0.953999996
1971,4,19,-1.075999975
1971,4,20,-1.136000037
1971,4,21,-1.358999968
1971,4,22,-1.468999982
1971,4,23,-1.687000036
1971,4,24,-1.899000049
1971,4,25,-2.042000055
1971,4,26,-1.723999977
1971,4,27,-1.52699995
1971,4,28,-0.948000014
1971,4,29,-0.638000011
1971,4,30,-0.252999991
1971,5,1,0.039000001
1971,5,2,-0.075999998
1971,5,3,-0.052999999
1971,5,4,-0.086999997
1971,5,5,-0.449999988
1971,5,6,-0.611999989
1971,5,7,-0.456
1971,5,8,0.055
1971,5,9,0.486000001
1971,5,10,0.931999981
1971,5,11,1.050999999
1971,5,12,0.896000028
1971,5,13,0.742999971
1971,5,14,0.74000001
1971,5,15,0.693000019
1971,5,16,0.841000021
1971,5,17,0.592000008
1971,5,18,0.497999996
1971,5,19,0.423999995
1971,5,20,0.402999997
1971,5,21,0.170000002
1971,5,22,0.086000003
1971,5,23,-0.112999998
1971,5,24,-0.351000011
1971,5,25,-0.317000002
1971,5,26,-0.217999995
1971,5,27,0.148000002
1971,5,28,0.335999995
1971,5,29,0.264999986
1971,5,30,0.077
1971,5,31,-0.057999998
1971,6,1,-0.210999995
1971,6,2,-0.028999999
1971,6,3,-0.021
1971,6,4,-0.298000008
1971,6,5,-0.686999977
1971,6,6,-0.995999992
1971,6,7,-1.294999957
1971,6,8,-1.493000031
1971,6,9,-1.70599997
1971,6,10,-1.950999975
1971,6,11,-1.983999968
1971,6,12,-1.981999993
1971,6,13,-2.112999916
1971,6,14,-1.942000031
1971,6,15,-1.603000045
1971,6,16,-1.284000039
1971,6,17,-0.953000009
1971,6,18,-0.625999987
1971,6,19,-0.319999993
1971,6,20,-0.125
1971,6,21,-0.074000001
1971,6,22,-0.158999994
1971,6,23,-0.173999995
1971,6,24,-0.128999993
1971,6,25,-0.086000003
1971,6,26,-0.246000007
1971,6,27,-0.578999996
1971,6,28,-0.882000029
1971,6,29,-0.811999977
1971,6,30,-0.486000001
1971,7,1,-0.27700001
1971,7,2,-0.241999999
1971,7,3,-0.131999999
1971,7,4,-0.056000002
1971,7,5,0.108000003
1971,7,6,0.397000015
1971,7,7,0.587000012
1971,7,8,0.853999972
1971,7,9,1.394000053
1971,7,10,1.480999947
1971,7,11,1.302999973
1971,7,12,0.925000012
1971,7,13,0.712000012
1971,7,14,0.379000008
1971,7,15,-0.172000006
1971,7,16,-0.523000002
